simulation_id,input_parameters_tire_tire_id,input_parameters_tire_tire_type,input_parameters_tire_width,input_parameters_tire_aspect_ratio,input_parameters_tire_diameter,input_parameters_tire_mass,input_parameters_tire_tread_design_pattern_type,input_parameters_tire_tread_design_groove_depth,input_parameters_tire_tread_design_groove_width,input_parameters_tire_tread_design_groove_count,input_parameters_tire_tread_design_sipe_density,input_parameters_tire_tread_design_void_ratio,input_parameters_tire_tread_design_edge_count,input_parameters_tire_structure_belt_count,input_parameters_tire_structure_ply_count,input_parameters_tire_structure_belt_angle,input_parameters_tire_structure_carcass_type,input_parameters_tire_structure_max_load,input_parameters_tire_structure_max_pressure,input_parameters_compound_compound_id,input_parameters_compound_name,input_parameters_compound_compound_type,input_parameters_compound_base_properties_density,input_parameters_compound_base_properties_elastic_modulus,input_parameters_compound_base_properties_hardness_shore_a,input_parameters_compound_base_properties_wet_grip_coefficient,input_parameters_compound_base_properties_rolling_resistance_coeff,input_parameters_compound_base_properties_abrasion_resistance,input_parameters_compound_additives_silica,input_parameters_compound_additives_carbon_black,input_parameters_compound_additives_sulfur,input_parameters_compound_quantum_optimization_level,input_parameters_environment_ambient_temperature,input_parameters_environment_road_temperature,input_parameters_environment_surface_type,input_parameters_environment_surface_wetness,input_parameters_environment_weather,input_parameters_environment_humidity,input_parameters_environment_wind_speed,input_parameters_environment_altitude,input_parameters_environment_uv_index,input_parameters_environment_rainfall_rate,input_parameters_load_kg,input_parameters_pressure_kpa,input_parameters_speed_kmh,performance_metrics_grip_coefficient,performance_metrics_dry_grip,performance_metrics_wet_grip,performance_metrics_snow_grip,performance_metrics_ice_grip,performance_metrics_rolling_resistance,performance_metrics_wear_rate,performance_metrics_thermal_performance,performance_metrics_noise_level,performance_metrics_hydroplaning_resistance,performance_metrics_durability_index,performance_metrics_comfort_index,performance_metrics_fuel_efficiency_impact,performance_metrics_predicted_lifetime_km,performance_metrics_failure_mode,performance_metrics_optimization_score,thermal_analysis_tread_center,thermal_analysis_tread_shoulder,thermal_analysis_sidewall,thermal_analysis_inner_liner,thermal_analysis_max_temperature,thermal_analysis_avg_temperature,wear_analysis_center,wear_analysis_shoulder,wear_analysis_edge,wear_analysis_uniformity_index,wear_analysis_pattern,stress_analysis_tread_contact_stress_mpa,stress_analysis_belt_tension_mpa,stress_analysis_sidewall_stress_mpa,stress_analysis_bead_stress_mpa,stress_analysis_max_stress_mpa,optimization_suggestions,quantum_enhanced
SIM_000024,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,0.0,11.452011213193167,wet_concrete,0.3112044566247643,snow,0.45213344898788405,2.5412102530376957,1566.7297801644131,3.0,0.0,450.0,222.5,250.0,0.1613,0.3552,0.296,0.4413,0.1891,0.0145,0.423,0.6419,94.7,0.7683,0.6543,0.7607,-0.07,44368.0,thermal_degradation,0.4749,136.5,131.5,75.0,100.0,136.5,103.8,0.901,1.163,0.941,0.738,normal,0.13,0.09,0.11,0.07,0.13,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000025,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,0.0,11.452011213193167,wet_concrete,0.3112044566247643,snow,0.45213344898788405,2.5412102530376957,1566.7297801644131,3.0,0.0,200.0,180.0,30.0,0.1488,0.3279,0.2732,0.4073,0.1746,0.0123,0.313,1.0,72.7,1.0,0.7154,0.7607,-0.06,65559.0,none,0.5837,26.5,21.5,9.0,12.0,26.5,15.8,1.046,1.154,0.815,0.892,normal,0.1,0.07,0.09,0.06,0.1,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture']",True
SIM_000026,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,0.0,11.452011213193167,wet_concrete,0.3112044566247643,snow,0.45213344898788405,2.5412102530376957,1566.7297801644131,3.0,0.0,200.0,180.0,85.0,0.1551,0.3415,0.2846,0.4243,0.1819,0.0113,0.366,1.0,78.2,0.9452,0.6107,0.7607,-0.06,47775.0,none,0.568,54.0,49.0,25.5,34.0,54.0,37.8,0.972,1.023,0.973,0.949,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000027,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,0.0,11.452011213193167,wet_concrete,0.3112044566247643,snow,0.45213344898788405,2.5412102530376957,1566.7297801644131,3.0,0.0,200.0,180.0,140.0,0.1654,0.3643,0.3036,0.4526,0.194,0.0116,0.291,1.0,83.7,0.863,0.7677,0.7607,-0.06,75504.0,none,0.5916,81.5,76.5,42.0,56.0,81.5,59.8,1.025,1.066,0.813,0.958,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000028,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0004,graphene_reinforced_variant_4,graphene_reinforced,1150.0,0.0032,72,0.82,0.008,0.92,0.15,0.25,0.02,0.15601864044243652,0.0,11.452011213193167,wet_concrete,0.3112044566247643,snow,0.45213344898788405,2.5412102530376957,1566.7297801644131,3.0,0.0,200.0,180.0,195.0,0.1695,0.3734,0.3112,0.4639,0.1988,0.0104,0.279,1.0,89.2,0.7855,0.8026,0.7607,-0.05,82524.0,none,0.6031,109.0,104.0,58.5,78.0,109.0,81.8,0.962,1.065,0.946,0.897,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000029,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0005,quantum_optimized_variant_5,quantum_optimized,1150.0,0.003,66,0.85,0.0075,0.95,0.15,0.25,0.02,0.15599452033620265,0.0,11.452011213193167,wet_concrete,0.3112044566247643,snow,0.45213344898788405,2.5412102530376957,1566.7297801644131,3.0,0.0,200.0,180.0,250.0,0.1757,0.3871,0.3226,0.4809,0.2061,0.0099,0.27,0.6511,94.7,0.7128,0.8288,0.7607,-0.05,87994.0,thermal_degradation,0.5556,136.5,131.5,75.0,100.0,136.5,103.8,1.028,1.177,0.894,0.85,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000030,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0006,silica_enhanced_variant_6,silica_enhanced,1150.0,0.0024,64,0.8,0.0085,0.85,0.15,0.25,0.02,0.05808361216819946,0.0,11.452011213193167,wet_concrete,0.3112044566247643,snow,0.45213344898788405,2.5412102530376957,1566.7297801644131,3.0,0.0,200.0,222.5,30.0,0.1654,0.3643,0.3036,0.4526,0.194,0.0104,0.373,1.0,72.7,1.0,0.7416,0.7607,-0.05,56988.0,none,0.6115,26.5,21.5,9.0,12.0,26.5,15.8,0.924,1.143,0.952,0.781,normal,0.13,0.09,0.11,0.07,0.13,"['Improve wet grip by increasing sipe density and microtexture', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000031,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0007,carbon_black_variant_7,carbon_black,1150.0,0.0026,68,0.76,0.01,0.8,0.15,0.25,0.02,0.8661761457749352,0.0,11.452011213193167,wet_concrete,0.3112044566247643,snow,0.45213344898788405,2.5412102530376957,1566.7297801644131,3.0,0.0,200.0,222.5,85.0,0.1571,0.3461,0.2884,0.43,0.1843,0.0126,0.396,1.0,78.2,0.9558,0.6979,0.7607,-0.06,50481.0,none,0.5744,54.0,49.0,25.5,34.0,54.0,37.8,1.012,1.154,0.899,0.858,normal,0.13,0.09,0.11,0.07,0.13,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000032,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,13.333333333333336,12.649753883270199,ice,0.5309980659295832,ice,0.6360233330733002,1.70694929987536,155.0451635058231,4.333333333333334,0.0,200.0,222.5,140.0,0.0292,0.3079,0.2566,0.4413,0.1891,0.0141,0.423,1.0,83.7,0.8114,0.6531,0.7592,-0.07,44368.0,none,0.5042,82.6,77.6,55.3,69.3,82.6,69.1,1.005,1.086,0.805,0.919,normal,0.13,0.09,0.11,0.07,0.13,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000033,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,13.333333333333336,12.649753883270199,ice,0.5309980659295832,ice,0.6360233330733002,1.70694929987536,155.0451635058231,4.333333333333334,0.0,200.0,222.5,195.0,0.027,0.2843,0.2369,0.4073,0.1746,0.013,0.387,1.0,89.2,0.7047,0.714,0.7592,-0.06,53036.0,none,0.5161,110.1,105.1,71.8,91.3,110.1,91.1,0.922,1.006,0.927,0.915,normal,0.13,0.09,0.11,0.07,0.13,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000034,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,13.333333333333336,12.649753883270199,ice,0.5309980659295832,ice,0.6360233330733002,1.70694929987536,155.0451635058231,4.333333333333334,0.0,200.0,222.5,250.0,0.0281,0.2961,0.2467,0.4243,0.1819,0.0118,0.453,0.6233,94.7,0.6046,0.6095,0.7592,-0.06,38649.0,thermal_degradation,0.4404,137.6,132.6,88.3,113.3,137.6,113.1,0.963,1.102,0.982,0.861,normal,0.13,0.09,0.11,0.07,0.13,"['Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000035,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,13.333333333333336,12.649753883270199,ice,0.5309980659295832,ice,0.6360233330733002,1.70694929987536,155.0451635058231,4.333333333333334,0.0,200.0,265.0,30.0,0.03,0.3158,0.2632,0.4526,0.194,0.011,0.429,1.0,72.7,1.0,0.7663,0.7592,-0.05,51286.0,none,0.5767,27.6,22.6,22.3,25.3,27.6,25.1,0.95,1.082,0.951,0.868,normal,0.15,0.11,0.13,0.08,0.15,['Improve wet grip by increasing sipe density and microtexture'],True
SIM_000036,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0004,graphene_reinforced_variant_4,graphene_reinforced,1150.0,0.0032,72,0.82,0.008,0.92,0.15,0.25,0.02,0.15601864044243652,13.333333333333336,12.649753883270199,ice,0.5309980659295832,ice,0.6360233330733002,1.70694929987536,155.0451635058231,4.333333333333334,0.0,200.0,265.0,85.0,0.0307,0.3237,0.2698,0.4639,0.1988,0.01,0.41,1.0,78.2,0.9426,0.8011,0.7592,-0.05,56054.0,none,0.5876,55.1,50.1,38.8,47.3,55.1,47.1,0.946,1.015,0.858,0.93,normal,0.15,0.11,0.13,0.08,0.15,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000037,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0005,quantum_optimized_variant_5,quantum_optimized,1150.0,0.003,66,0.85,0.0075,0.95,0.15,0.25,0.02,0.15599452033620265,13.333333333333336,12.649753883270199,ice,0.5309980659295832,ice,0.6360233330733002,1.70694929987536,155.0451635058231,4.333333333333334,0.0,200.0,265.0,140.0,0.0318,0.3356,0.2796,0.4809,0.2061,0.0096,0.397,1.0,83.7,0.8565,0.8272,0.7592,-0.05,59769.0,none,0.589,82.6,77.6,55.3,69.3,82.6,69.1,0.932,1.186,0.962,0.746,normal,0.15,0.11,0.13,0.08,0.15,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000038,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0006,silica_enhanced_variant_6,silica_enhanced,1150.0,0.0024,64,0.8,0.0085,0.85,0.15,0.25,0.02,0.05808361216819946,13.333333333333336,12.649753883270199,ice,0.5309980659295832,ice,0.6360233330733002,1.70694929987536,155.0451635058231,4.333333333333334,0.0,200.0,265.0,195.0,0.03,0.3158,0.2632,0.4526,0.194,0.011,0.444,1.0,89.2,0.7754,0.7401,0.7592,-0.06,47849.0,none,0.5486,110.1,105.1,71.8,91.3,110.1,91.1,1.027,1.174,0.961,0.852,normal,0.15,0.11,0.13,0.08,0.15,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000039,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0007,carbon_black_variant_7,carbon_black,1150.0,0.0026,68,0.76,0.01,0.8,0.15,0.25,0.02,0.8661761457749352,13.333333333333336,12.649753883270199,ice,0.5309980659295832,ice,0.6360233330733002,1.70694929987536,155.0451635058231,4.333333333333334,0.0,200.0,265.0,250.0,0.0285,0.3,0.25,0.43,0.1843,0.0132,0.472,0.6207,94.7,0.6993,0.6966,0.7592,-0.07,42385.0,thermal_degradation,0.4538,137.6,132.6,88.3,113.3,137.6,113.1,0.937,1.179,0.908,0.759,normal,0.15,0.11,0.13,0.08,0.15,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000040,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,26.66666666666667,32.4793690988688,snow,0.10627092631362961,fog,0.6462009310487445,14.52182667445323,2927.556238387604,5.666666666666667,0.0,450.0,180.0,30.0,0.1015,0.3993,0.3327,0.4413,0.1891,0.0137,0.342,1.0,72.7,1.0,0.5642,0.7656,-0.07,54844.0,none,0.5282,47.5,42.5,35.7,38.7,47.5,40.6,1.061,1.179,0.864,0.882,normal,0.1,0.07,0.09,0.06,0.1,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000041,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,26.66666666666667,32.4793690988688,snow,0.10627092631362961,fog,0.6462009310487445,14.52182667445323,2927.556238387604,5.666666666666667,0.0,450.0,180.0,85.0,0.0937,0.3686,0.3071,0.4073,0.1746,0.0128,0.313,1.0,78.2,1.0,0.6169,0.7656,-0.06,65559.0,none,0.5455,75.0,70.0,52.2,60.7,75.0,62.6,0.922,1.046,0.885,0.876,normal,0.1,0.07,0.09,0.06,0.1,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000042,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,26.66666666666667,32.4793690988688,snow,0.10627092631362961,fog,0.6462009310487445,14.52182667445323,2927.556238387604,5.666666666666667,0.0,450.0,180.0,140.0,0.0976,0.3839,0.3199,0.4243,0.1819,0.0117,0.366,1.0,83.7,1.0,0.5266,0.7656,-0.06,47775.0,none,0.5389,102.5,97.5,68.7,82.7,102.5,84.6,1.064,1.172,0.801,0.891,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000043,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,26.66666666666667,32.4793690988688,snow,0.10627092631362961,fog,0.6462009310487445,14.52182667445323,2927.556238387604,5.666666666666667,0.0,450.0,180.0,195.0,0.1041,0.4095,0.3413,0.4526,0.194,0.0119,0.291,0.7766,89.2,1.0,0.662,0.7656,-0.06,75504.0,thermal_degradation,0.5322,130.0,125.0,85.2,104.7,130.0,106.6,1.002,1.083,0.844,0.919,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000044,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0004,graphene_reinforced_variant_4,graphene_reinforced,1150.0,0.0032,72,0.82,0.008,0.92,0.15,0.25,0.02,0.15601864044243652,26.66666666666667,32.4793690988688,snow,0.10627092631362961,fog,0.6462009310487445,14.52182667445323,2927.556238387604,5.666666666666667,0.0,450.0,180.0,250.0,0.1067,0.4198,0.3498,0.4639,0.1988,0.0107,0.279,0.2289,94.7,1.0,0.6921,0.7656,-0.05,82524.0,thermal_degradation,0.4685,157.5,152.5,101.7,126.7,157.5,128.6,0.924,1.068,0.989,0.856,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000045,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0005,quantum_optimized_variant_5,quantum_optimized,1150.0,0.003,66,0.85,0.0075,0.95,0.15,0.25,0.02,0.15599452033620265,26.66666666666667,32.4793690988688,snow,0.10627092631362961,fog,0.6462009310487445,14.52182667445323,2927.556238387604,5.666666666666667,0.0,450.0,222.5,30.0,0.1107,0.4351,0.3626,0.4809,0.2061,0.0093,0.334,1.0,72.7,1.0,0.7147,0.7656,-0.05,71186.0,none,0.604,47.5,42.5,35.7,38.7,47.5,40.6,0.965,1.104,0.941,0.861,normal,0.13,0.09,0.11,0.07,0.13,"['Improve wet grip by increasing sipe density and microtexture', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000046,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0006,silica_enhanced_variant_6,silica_enhanced,1150.0,0.0024,64,0.8,0.0085,0.85,0.15,0.25,0.02,0.05808361216819946,26.66666666666667,32.4793690988688,snow,0.10627092631362961,fog,0.6462009310487445,14.52182667445323,2927.556238387604,5.666666666666667,0.0,450.0,222.5,85.0,0.1041,0.4095,0.3413,0.4526,0.194,0.0109,0.373,1.0,78.2,1.0,0.6395,0.7656,-0.05,56988.0,none,0.5718,75.0,70.0,52.2,60.7,75.0,62.6,0.973,1.194,0.992,0.778,normal,0.13,0.09,0.11,0.07,0.13,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000047,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0007,carbon_black_variant_7,carbon_black,1150.0,0.0026,68,0.76,0.01,0.8,0.15,0.25,0.02,0.8661761457749352,26.66666666666667,32.4793690988688,snow,0.10627092631362961,fog,0.6462009310487445,14.52182667445323,2927.556238387604,5.666666666666667,0.0,450.0,222.5,140.0,0.0989,0.389,0.3242,0.43,0.1843,0.013,0.396,1.0,83.7,1.0,0.6019,0.7656,-0.07,50481.0,none,0.5412,102.5,97.5,68.7,82.7,102.5,84.6,0.95,1.099,0.86,0.851,normal,0.13,0.09,0.11,0.07,0.13,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000048,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,40.0,41.45912945882492,gravel,0.10326006966023907,extreme_heat,0.7566303363380926,5.416645025241484,1316.9142621169083,7.0,0.0,450.0,222.5,195.0,0.2123,0.3999,0.3333,0.4413,0.1891,0.0151,0.423,0.5906,89.2,1.0,0.3096,0.7768,-0.08,44368.0,thermal_degradation,0.4303,139.0,134.0,98.5,118.0,139.0,118.5,0.957,1.007,0.922,0.95,normal,0.13,0.09,0.11,0.07,0.13,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
