id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
8344,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.76,,D11,QNimbus,3,optimization
8345,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.77,,D12;D19,QNimbus,3,design
8346,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.72,0.74,,D8,QNimbus,3,prediction
8347,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.82,,D12;D19,QNimbus,3,simulation
8348,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.87,,D19;D12,QNimbus,3,model
8349,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.9,,D8;D19,QNimbus,3,analysis
8350,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.69,,D11,QNimbus,3,optimization
8351,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.9,0.87,,D19,QNimbus,4,design
8352,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.86,,D12,QNimbus,4,prediction
8353,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.92,Smart infrastructure;Urban analytics,D8,QNimbus,4,simulation
8354,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.95,0.91,,D11;D19,QNimbus,4,model
8355,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.72,,D12;D11,QNimbus,4,analysis
8356,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.95,0.7,,D11;D8,QNimbus,4,optimization
8357,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.93,,D19;D8,QNimbus,4,design
8358,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.77,,D19;D12,QNimbus,4,prediction
8359,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.76,,D11,QNimbus,4,simulation
8360,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.94,,D19,QNimbus,4,model
8361,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.84,0.78,,D12;D19,QNimbus,4,analysis
8362,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.72,,D8;D12,QNimbus,4,optimization
8363,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.75,,D11;D8,QNimbus,4,design
8364,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.86,,D8,QNimbus,4,prediction
8365,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.85,,D8,QNimbus,4,simulation
8366,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.83,0.7,,D8,QNimbus,4,model
8367,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.7,0.73,,D11;D12,QNimbus,4,analysis
8368,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.81,,D8;D12,QNimbus,4,optimization
8369,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.78,,D11,QNimbus,4,design
8370,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.78,,D8,QNimbus,4,prediction
8371,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.94,0.92,,D11,QNimbus,4,simulation
8372,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.94,,D12;D11,QNimbus,4,model
8373,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.95,0.9,,D19,QNimbus,4,analysis
8374,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.73,,D11,QNimbus,4,optimization
8375,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.75,,D12,QNimbus,4,design
8376,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.72,0.73,,D8,QNimbus,4,prediction
8377,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.76,,D19,QNimbus,4,simulation
8378,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.82,,D11;D12,QNimbus,4,model
8379,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.7,0.89,,D12;D19,QNimbus,4,analysis
8380,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.84,,D19,QNimbus,4,optimization
8381,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.84,0.88,,D8,QNimbus,4,design
8382,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.92,,D19,QNimbus,4,prediction
8383,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.84,,D8,QNimbus,4,simulation
8384,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.79,,D12;D19,QNimbus,4,model
8385,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.75,,D12,QNimbus,4,analysis
8386,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.85,0.86,,D8;D11,QNimbus,4,optimization
8387,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.72,,D11,QNimbus,4,design
8388,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.72,,D11,QNimbus,4,prediction
8389,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.92,,D8;D19,QNimbus,4,simulation
8390,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.71,,D19;D8,QNimbus,4,model
8391,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.79,0.83,,D19;D12,QNimbus,4,analysis
8392,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.92,,D8;D11,QNimbus,4,optimization
8393,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.73,,D19,QNimbus,4,design
8394,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.88,,D12;D8,QNimbus,4,prediction
8395,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.84,,D11;D12,QNimbus,4,simulation
8396,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.79,0.89,,D11;D12,QNimbus,4,model
8397,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.86,,D8,QNimbus,4,analysis
8398,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.88,,D11,QNimbus,4,optimization
8399,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.74,,D11,QNimbus,4,design
8400,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.84,,D8,QNimbus,4,prediction
8401,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.83,0.81,,D11,QNimbus,4,simulation
8402,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.82,,D19;D8,QNimbus,4,model
8403,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.79,,D8,QNimbus,4,analysis
8404,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.72,0.85,,D8,QNimbus,4,optimization
8405,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.83,,D8,QNimbus,4,design
8406,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.89,0.74,,D12,QNimbus,4,prediction
8407,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.9,,D12;D11,QNimbus,4,simulation
8408,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.85,,D19;D11,QNimbus,4,model
8409,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.86,,D12;D8,QNimbus,4,analysis
8410,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.8,,D12,QNimbus,4,optimization
8411,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.8,0.92,,D19,QNimbus,4,design
8412,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.95,0.73,,D12,QNimbus,4,prediction
8413,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.81,,D19;D8,QNimbus,4,simulation
8414,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.85,,D19,QNimbus,4,model
8415,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.88,,D19,QNimbus,4,analysis
8416,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.78,0.8,,D11,QNimbus,4,optimization
8417,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.82,,D12;D11,QNimbus,4,design
8418,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.74,,D19,QNimbus,4,prediction
8419,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.92,,D12,QNimbus,4,simulation
8420,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.85,,D12;D11,QNimbus,4,model
8421,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.86,0.75,,D8,QNimbus,4,analysis
8422,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.89,,D12,QNimbus,4,optimization
8423,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.77,,D12,QNimbus,4,design
8424,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.82,,D12,QNimbus,4,prediction
8425,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.83,,D8,QNimbus,4,simulation
8426,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.81,0.76,,D11,QNimbus,4,model
8427,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.8,,D8,QNimbus,4,analysis
8428,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.78,,D12,QNimbus,4,optimization
8429,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.76,,D12;D11,QNimbus,4,design
8430,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.88,,D19,QNimbus,4,prediction
8431,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.7,0.86,,D8;D19,QNimbus,4,simulation
8432,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.91,,D8;D12,QNimbus,4,model
8433,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.83,0.69,,D8,QNimbus,4,analysis
8434,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.82,,D12,QNimbus,4,optimization
8435,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.68,,D8;D12,QNimbus,4,design
8436,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.95,0.94,,D11,QNimbus,4,prediction
8437,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.79,,D19,QNimbus,4,simulation
8438,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.76,,D12,QNimbus,4,model
8439,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.82,,D8;D12,QNimbus,4,analysis
8440,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.76,,D19,QNimbus,4,optimization
8441,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.85,0.68,,D8;D19,QNimbus,4,design
8442,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.93,,D12,QNimbus,4,prediction
8443,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.69,,D8;D11,QNimbus,4,simulation
8444,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.74,,D12;D19,QNimbus,4,model
8445,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.86,,D12;D11,QNimbus,4,analysis
8446,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.86,0.88,,D19,QNimbus,4,optimization
8447,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.79,,D12,QNimbus,4,design
8448,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.84,,D11,QNimbus,4,prediction
8449,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.9,,D8,QNimbus,4,simulation
8450,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.77,,D19;D12,QNimbus,4,model
8451,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.9,0.74,,D19,QNimbus,4,analysis
8452,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.76,,D12;D8,QNimbus,4,optimization
8453,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.73,,D11,QNimbus,4,design
8454,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.68,,D19,QNimbus,4,prediction
8455,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.71,,D11,QNimbus,4,simulation
8456,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.9,0.69,,D11,QNimbus,4,model
8457,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.92,,D11,QNimbus,4,analysis
8458,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.87,,D12;D19,QNimbus,4,optimization
8459,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.85,,D8,QNimbus,4,design
8460,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.69,,D11,QNimbus,4,prediction
8461,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.86,0.94,,D8,QNimbus,4,simulation
8462,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.92,,D8,QNimbus,4,model
8463,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.87,,D11,QNimbus,4,analysis
8464,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.69,,D8,QNimbus,4,optimization
8465,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.7,,D11,QNimbus,4,design
8466,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.7,0.76,,D8;D11,QNimbus,4,prediction
8467,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.82,,D11,QNimbus,4,simulation
8468,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.9,,D12;D11,QNimbus,4,model
8469,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.72,0.78,,D12,QNimbus,4,analysis
8470,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.78,,D11,QNimbus,4,optimization
8471,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.78,0.82,,D11;D19,QNimbus,4,design
8472,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.73,,D11,QNimbus,4,prediction
8473,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.95,0.76,,D8;D12,QNimbus,4,simulation
8474,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.82,,D12;D19,QNimbus,4,model
8475,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.87,,D11;D8,QNimbus,4,analysis
8476,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.84,0.89,,D19,QNimbus,4,optimization
8477,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.7,,D12;D8,QNimbus,4,design
8478,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.74,,D8,QNimbus,4,prediction
8479,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.79,,D12,QNimbus,4,simulation
8480,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.91,,D12,QNimbus,4,model
8481,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.76,0.8,,D12;D19,QNimbus,4,analysis
8482,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.92,,D12,QNimbus,4,optimization
8483,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.72,,D11,QNimbus,4,design
8484,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.8,,D12;D19,QNimbus,4,prediction
8485,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.91,,D19,QNimbus,4,simulation
8486,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.87,0.78,,D12,QNimbus,4,model
8487,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.75,,D12;D11,QNimbus,4,analysis
8488,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.82,,D8,QNimbus,4,optimization
8489,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.9,,D8,QNimbus,4,design
8490,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.71,,D19;D8,QNimbus,4,prediction
8491,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.8,0.79,,D12;D11,QNimbus,4,simulation
8492,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.83,,D19;D11,QNimbus,4,model
8493,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.74,,D8,QNimbus,4,analysis
8494,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.94,,D12,QNimbus,4,optimization
8495,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.9,,D19;D11,QNimbus,4,design
8496,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.9,0.79,,D8;D11,QNimbus,4,prediction
8497,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.87,,D19;D12,QNimbus,4,simulation
8498,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.89,,D12,QNimbus,4,model
8499,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.72,0.79,,D12;D19,QNimbus,4,analysis
8500,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.83,,D8,QNimbus,4,optimization
