id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
5317,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.93,0.87,,D13,QNimbus,3,simulation
5318,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.9,0.81,,D14;D13,QNimbus,3,model
5319,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.74,0.8,,D13;D6,QNimbus,3,analysis
5320,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.94,0.86,,D14,QNimbus,3,optimization
5321,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.85,0.93,,D19;D13,QNimbus,3,design
5322,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.84,0.82,,D6,QNimbus,3,prediction
5323,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.88,0.86,,D13,QNimbus,3,simulation
5324,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.9,0.71,,D19,QNimbus,3,model
5325,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.71,0.77,,D14;D6,QNimbus,3,analysis
5326,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.82,0.94,,D14;D13,QNimbus,3,optimization
5327,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.82,0.89,,D6;D13,QNimbus,3,design
5328,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.8,0.69,,D14,QNimbus,3,prediction
5329,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.74,0.7,,D6,QNimbus,3,simulation
5330,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.82,0.75,,D13,QNimbus,3,model
5331,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.94,0.71,,D19,QNimbus,3,analysis
5332,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.94,0.73,,D14,QNimbus,3,optimization
5333,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.94,0.82,,D19;D6,QNimbus,3,design
5334,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.73,0.71,,D14;D6,QNimbus,3,prediction
5335,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.85,0.7,,D14,QNimbus,3,simulation
5336,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.7,0.72,,D14;D19,QNimbus,3,model
5337,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.76,0.83,,D13,QNimbus,3,analysis
5338,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.73,0.78,,D13,QNimbus,3,optimization
5339,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.87,0.69,,D6;D13,QNimbus,3,design
5340,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.7,0.75,,D13,QNimbus,3,prediction
5341,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.82,0.93,,D13;D6,QNimbus,3,simulation
5342,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.75,0.79,,D6,QNimbus,3,model
5343,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.93,0.7,,D14;D6,QNimbus,3,analysis
5344,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.92,0.79,,D14;D19,QNimbus,3,optimization
5345,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.86,0.8,,D6,QNimbus,3,design
5346,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.94,0.68,,D6;D19,QNimbus,3,prediction
5347,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.77,0.71,,D13,QNimbus,3,simulation
5348,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.87,0.77,,D13,QNimbus,3,model
5349,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.75,0.68,,D19;D13,QNimbus,3,analysis
5350,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.93,0.71,,D6,QNimbus,3,optimization
5351,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.77,0.84,,D19,QNimbus,4,design
5352,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.71,0.7,,D6,QNimbus,4,prediction
5353,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.88,0.92,Life support;ISRU,D13,QNimbus,4,simulation
5354,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.87,0.88,,D6;D13,QNimbus,4,model
5355,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.72,0.91,,D14,QNimbus,4,analysis
5356,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.74,0.74,,D19;D13,QNimbus,4,optimization
5357,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.92,0.9,,D19,QNimbus,4,design
5358,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.83,0.94,,D6;D19,QNimbus,4,prediction
5359,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.82,0.85,,D19;D14,QNimbus,4,simulation
5360,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.91,0.79,,D19,QNimbus,4,model
5361,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.73,0.81,,D13;D14,QNimbus,4,analysis
5362,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.7,0.73,,D13,QNimbus,4,optimization
5363,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.77,0.9,,D6,QNimbus,4,design
5364,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.72,0.77,,D6;D13,QNimbus,4,prediction
5365,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.75,0.7,,D19,QNimbus,4,simulation
5366,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.8,0.87,,D6;D19,QNimbus,4,model
5367,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.84,0.68,,D19;D6,QNimbus,4,analysis
5368,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.93,0.76,,D13,QNimbus,4,optimization
5369,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.91,0.72,,D13,QNimbus,4,design
5370,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.89,0.89,,D13;D19,QNimbus,4,prediction
5371,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.85,0.77,,D13,QNimbus,4,simulation
5372,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.81,0.92,,D14;D19,QNimbus,4,model
5373,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.77,0.8,,D14;D6,QNimbus,4,analysis
5374,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.81,0.88,,D13,QNimbus,4,optimization
5375,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.8,0.68,,D13,QNimbus,4,design
5376,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.87,0.77,,D14;D6,QNimbus,4,prediction
5377,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.89,0.77,,D13,QNimbus,4,simulation
5378,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.78,0.77,,D14;D13,QNimbus,4,model
5379,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.75,0.84,,D19;D14,QNimbus,4,analysis
5380,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.73,0.88,,D13,QNimbus,4,optimization
5381,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.91,0.78,,D19,QNimbus,4,design
5382,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.76,0.71,,D14,QNimbus,4,prediction
5383,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.91,0.93,,D6,QNimbus,4,simulation
5384,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.89,0.76,,D13,QNimbus,4,model
5385,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.73,0.7,,D19;D6,QNimbus,4,analysis
5386,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.87,0.72,,D13,QNimbus,4,optimization
5387,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.81,0.73,,D19,QNimbus,4,design
5388,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.92,0.68,,D13,QNimbus,4,prediction
5389,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.83,0.93,,D14,QNimbus,4,simulation
5390,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.81,0.76,,D6;D14,QNimbus,4,model
5391,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.72,0.72,,D13,QNimbus,4,analysis
5392,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.88,0.7,,D6,QNimbus,4,optimization
5393,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.74,0.75,,D14,QNimbus,4,design
5394,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.78,0.78,,D13;D14,QNimbus,4,prediction
5395,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.75,0.93,,D6;D14,QNimbus,4,simulation
5396,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.75,0.93,,D6,QNimbus,4,model
5397,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.81,0.92,,D6,QNimbus,4,analysis
5398,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.88,0.75,,D13;D19,QNimbus,4,optimization
5399,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.9,0.9,,D13;D6,QNimbus,4,design
5400,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.81,0.92,,D13;D6,QNimbus,4,prediction
5401,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.84,0.71,,D6,QNimbus,4,simulation
5402,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.83,0.86,,D6,QNimbus,4,model
5403,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.78,0.72,,D6,QNimbus,4,analysis
5404,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.77,0.93,,D19,QNimbus,4,optimization
5405,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.91,0.75,,D6;D19,QNimbus,4,design
5406,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.72,0.82,,D19,QNimbus,4,prediction
5407,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.94,0.92,,D6,QNimbus,4,simulation
5408,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.93,0.71,,D14;D6,QNimbus,4,model
5409,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.94,0.85,,D13,QNimbus,4,analysis
5410,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.91,0.78,,D6,QNimbus,4,optimization
5411,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.81,0.9,,D14,QNimbus,4,design
5412,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.89,0.83,,D19,QNimbus,4,prediction
5413,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.77,0.73,,D14,QNimbus,4,simulation
5414,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.82,0.74,,D14;D19,QNimbus,4,model
5415,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.95,0.74,,D19,QNimbus,4,analysis
5416,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.76,0.8,,D19;D6,QNimbus,4,optimization
5417,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.75,0.8,,D14,QNimbus,4,design
5418,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.95,0.88,,D19,QNimbus,4,prediction
5419,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.92,0.92,,D19;D13,QNimbus,4,simulation
5420,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.75,0.73,,D14;D13,QNimbus,4,model
5421,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.87,0.94,,D14,QNimbus,4,analysis
5422,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.81,0.81,,D13;D19,QNimbus,4,optimization
5423,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.74,0.8,,D14,QNimbus,4,design
5424,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.73,0.78,,D13,QNimbus,4,prediction
5425,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.73,0.86,,D6;D13,QNimbus,4,simulation
5426,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.76,0.71,,D6;D19,QNimbus,4,model
5427,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.74,0.78,,D6;D13,QNimbus,4,analysis
5428,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.87,0.69,,D13;D19,QNimbus,4,optimization
5429,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.73,0.75,,D6,QNimbus,4,design
5430,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.89,0.79,,D13,QNimbus,4,prediction
5431,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.7,0.8,,D19,QNimbus,4,simulation
5432,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.89,0.77,,D13,QNimbus,4,model
5433,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.89,0.72,,D13;D6,QNimbus,4,analysis
5434,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.83,0.87,,D6,QNimbus,4,optimization
5435,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.81,0.86,,D14,QNimbus,4,design
5436,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.77,0.8,,D6,QNimbus,4,prediction
5437,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.94,0.92,,D19,QNimbus,4,simulation
5438,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.93,0.68,,D6;D14,QNimbus,4,model
5439,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.83,0.81,,D19;D14,QNimbus,4,analysis
5440,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.83,0.72,,D13;D14,QNimbus,4,optimization
5441,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.81,0.74,,D14;D19,QNimbus,4,design
5442,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.86,0.83,,D6,QNimbus,4,prediction
5443,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.71,0.68,,D13;D6,QNimbus,4,simulation
5444,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.72,0.93,,D6,QNimbus,4,model
5445,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.72,0.7,,D6,QNimbus,4,analysis
5446,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.9,0.73,,D6,QNimbus,4,optimization
5447,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.76,0.74,,D14,QNimbus,4,design
5448,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.81,0.72,,D13,QNimbus,4,prediction
5449,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.72,0.91,,D6,QNimbus,4,simulation
5450,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.81,0.79,,D19,QNimbus,4,model
5451,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.93,0.7,,D14,QNimbus,4,analysis
5452,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.79,0.9,,D19,QNimbus,4,optimization
5453,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.91,0.83,,D6,QNimbus,4,design
5454,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.75,0.84,,D14;D6,QNimbus,4,prediction
5455,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.73,0.8,,D13;D6,QNimbus,4,simulation
5456,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.79,0.76,,D19,QNimbus,4,model
5457,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.81,0.81,,D19,QNimbus,4,analysis
5458,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.87,0.86,,D19,QNimbus,4,optimization
5459,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.81,0.68,,D6;D19,QNimbus,4,design
5460,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.89,0.78,,D19;D14,QNimbus,4,prediction
5461,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.91,0.78,,D19;D13,QNimbus,4,simulation
5462,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.88,0.9,,D13,QNimbus,4,model
5463,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.92,0.85,,D14,QNimbus,4,analysis
5464,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.87,0.81,,D14,QNimbus,4,optimization
5465,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.75,0.76,,D13;D6,QNimbus,4,design
5466,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.74,0.88,,D19;D13,QNimbus,4,prediction
5467,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.91,0.69,,D6;D14,QNimbus,4,simulation
5468,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.78,0.87,,D14,QNimbus,4,model
5469,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.81,0.85,,D6,QNimbus,4,analysis
5470,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.92,0.93,,D19,QNimbus,4,optimization
5471,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.77,0.94,,D13;D6,QNimbus,4,design
5472,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.7,0.77,,D13;D14,QNimbus,4,prediction
5473,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.88,0.79,,D6,QNimbus,4,simulation
5474,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.73,0.79,,D6,QNimbus,4,model
5475,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.81,0.86,,D13;D14,QNimbus,4,analysis
5476,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.82,0.91,,D14,QNimbus,4,optimization
5477,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.79,0.91,,D19,QNimbus,4,design
5478,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.83,0.86,,D19,QNimbus,4,prediction
5479,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.89,0.78,,D19,QNimbus,4,simulation
5480,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.78,0.83,,D19,QNimbus,4,model
5481,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.73,0.88,,D6,QNimbus,4,analysis
5482,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.79,0.89,,D13;D19,QNimbus,4,optimization
5483,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.85,0.87,,D13;D6,QNimbus,4,design
5484,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.85,0.85,,D6,QNimbus,4,prediction
5485,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.93,0.81,,D6,QNimbus,4,simulation
5486,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.76,0.82,,D13,QNimbus,4,model
5487,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.89,0.79,,D19,QNimbus,4,analysis
5488,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.84,0.83,,D19,QNimbus,4,optimization
5489,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.72,0.76,,D19;D14,QNimbus,4,design
5490,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.73,0.77,,D13,QNimbus,4,prediction
5491,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.76,0.74,,D6,QNimbus,4,simulation
5492,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.84,0.92,,D6,QNimbus,4,model
5493,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.77,0.83,,D14;D13,QNimbus,4,analysis
5494,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.94,0.76,,D13;D6,QNimbus,4,optimization
5495,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.84,0.79,,D19,QNimbus,4,design
5496,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.76,0.79,,D6,QNimbus,4,prediction
5497,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.92,0.7,,D6,QNimbus,4,simulation
5498,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.86,0.84,,D19;D6,QNimbus,4,model
5499,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.78,0.79,,D6,QNimbus,4,analysis
5500,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.83,0.86,,D19,QNimbus,4,optimization
