id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
6324,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.9,,D20,QNimbus,3,model
6325,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.84,,D10,QNimbus,3,analysis
6326,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.8,0.73,,D10,QNimbus,3,optimization
6327,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.9,,D5,QNimbus,3,design
6328,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.92,,D20;D5,QNimbus,3,prediction
6329,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.84,,D10,QNimbus,3,simulation
6330,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.91,,D11;D20,QNimbus,3,model
6331,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.83,0.83,,D20,QNimbus,3,analysis
6332,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.7,0.92,,D10,QNimbus,3,optimization
6333,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.83,,D11,QNimbus,3,design
6334,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.77,,D11;D10,QNimbus,3,prediction
6335,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.78,,D20,QNimbus,3,simulation
6336,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.75,0.87,,D11;D20,QNimbus,3,model
6337,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.78,,D5;D20,QNimbus,3,analysis
6338,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.83,,D10,QNimbus,3,optimization
6339,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.83,,D20;D5,QNimbus,3,design
6340,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.91,,D20;D11,QNimbus,3,prediction
6341,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.85,0.86,,D20,QNimbus,3,simulation
6342,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.92,,D5;D10,QNimbus,3,model
6343,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.83,,D5,QNimbus,3,analysis
6344,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.74,,D11,QNimbus,3,optimization
6345,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.91,,D5;D11,QNimbus,3,design
6346,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.88,0.68,,D20;D11,QNimbus,3,prediction
6347,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.7,,D11;D10,QNimbus,3,simulation
6348,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.9,,D10,QNimbus,3,model
6349,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.82,,D11,QNimbus,3,analysis
6350,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.74,,D5,QNimbus,3,optimization
6351,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.7,0.74,,D5;D11,QNimbus,4,design
6352,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.93,,D11,QNimbus,4,prediction
6353,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.91,Ocean modeling;Marine robotics,D20;D5,QNimbus,4,simulation
6354,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.72,,D20,QNimbus,4,model
6355,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.7,,D11;D10,QNimbus,4,analysis
6356,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.86,0.91,,D10;D11,QNimbus,4,optimization
6357,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.84,,D5;D11,QNimbus,4,design
6358,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.8,,D10,QNimbus,4,prediction
6359,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.69,,D5;D10,QNimbus,4,simulation
6360,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.8,,D11,QNimbus,4,model
6361,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.84,0.77,,D11;D5,QNimbus,4,analysis
6362,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.85,,D10,QNimbus,4,optimization
6363,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.82,,D11;D20,QNimbus,4,design
6364,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.84,,D10,QNimbus,4,prediction
6365,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.69,,D5,QNimbus,4,simulation
6366,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.87,0.74,,D5;D10,QNimbus,4,model
6367,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.69,,D20,QNimbus,4,analysis
6368,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.8,,D10,QNimbus,4,optimization
6369,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.9,,D11;D20,QNimbus,4,design
6370,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.82,,D20,QNimbus,4,prediction
6371,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.8,0.83,,D10,QNimbus,4,simulation
6372,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.84,,D11,QNimbus,4,model
6373,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.73,,D5,QNimbus,4,analysis
6374,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.84,,D20,QNimbus,4,optimization
6375,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.69,,D10,QNimbus,4,design
6376,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.76,0.75,,D11,QNimbus,4,prediction
6377,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.94,,D5,QNimbus,4,simulation
6378,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.88,,D20;D11,QNimbus,4,model
6379,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.9,,D20,QNimbus,4,analysis
6380,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.89,,D10,QNimbus,4,optimization
6381,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.85,0.71,,D11;D20,QNimbus,4,design
6382,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.8,0.79,,D5,QNimbus,4,prediction
6383,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.87,,D10;D5,QNimbus,4,simulation
6384,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.72,,D5,QNimbus,4,model
6385,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.85,,D5,QNimbus,4,analysis
6386,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.86,0.77,,D5;D20,QNimbus,4,optimization
6387,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.87,,D5,QNimbus,4,design
6388,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.73,,D5;D10,QNimbus,4,prediction
6389,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.72,,D20;D5,QNimbus,4,simulation
6390,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.75,,D10,QNimbus,4,model
6391,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.83,0.73,,D11;D10,QNimbus,4,analysis
6392,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.87,,D11;D20,QNimbus,4,optimization
6393,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.71,,D20;D5,QNimbus,4,design
6394,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.69,,D5,QNimbus,4,prediction
6395,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.85,,D10,QNimbus,4,simulation
6396,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.94,0.8,,D11,QNimbus,4,model
6397,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.87,,D20,QNimbus,4,analysis
6398,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.74,,D11,QNimbus,4,optimization
6399,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.77,,D5,QNimbus,4,design
6400,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.78,,D11;D20,QNimbus,4,prediction
6401,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.85,0.74,,D11,QNimbus,4,simulation
6402,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.79,,D10;D11,QNimbus,4,model
6403,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.74,,D5;D10,QNimbus,4,analysis
6404,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.91,,D5;D10,QNimbus,4,optimization
6405,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.76,,D5;D10,QNimbus,4,design
6406,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.93,0.76,,D11;D5,QNimbus,4,prediction
6407,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.84,,D5;D10,QNimbus,4,simulation
6408,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.85,,D10;D20,QNimbus,4,model
6409,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.76,,D10,QNimbus,4,analysis
6410,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.82,,D10,QNimbus,4,optimization
6411,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.74,0.84,,D11,QNimbus,4,design
6412,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.94,,D20,QNimbus,4,prediction
6413,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.71,,D10;D5,QNimbus,4,simulation
6414,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.83,,D11;D20,QNimbus,4,model
6415,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.7,0.73,,D10,QNimbus,4,analysis
6416,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.92,0.82,,D10,QNimbus,4,optimization
6417,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.95,0.81,,D20;D11,QNimbus,4,design
6418,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.9,,D20,QNimbus,4,prediction
6419,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.82,,D5,QNimbus,4,simulation
6420,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.89,,D11,QNimbus,4,model
6421,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.72,0.73,,D11;D10,QNimbus,4,analysis
6422,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.87,,D10;D5,QNimbus,4,optimization
6423,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.75,,D11;D5,QNimbus,4,design
6424,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.76,,D10,QNimbus,4,prediction
6425,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.95,0.83,,D20,QNimbus,4,simulation
6426,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.86,0.73,,D5,QNimbus,4,model
6427,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.88,,D11,QNimbus,4,analysis
6428,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.8,0.75,,D11,QNimbus,4,optimization
6429,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.77,,D11,QNimbus,4,design
6430,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.88,,D20,QNimbus,4,prediction
6431,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.85,0.85,,D11;D10,QNimbus,4,simulation
6432,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.77,,D10,QNimbus,4,model
6433,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.72,,D5,QNimbus,4,analysis
6434,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.84,,D11,QNimbus,4,optimization
6435,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.93,,D20;D5,QNimbus,4,design
6436,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.87,0.91,,D20;D11,QNimbus,4,prediction
6437,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.78,,D10,QNimbus,4,simulation
6438,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.76,,D11,QNimbus,4,model
6439,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.9,,D20,QNimbus,4,analysis
6440,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.92,,D20;D11,QNimbus,4,optimization
6441,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.87,0.77,,D10;D5,QNimbus,4,design
6442,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.77,,D11,QNimbus,4,prediction
6443,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.91,,D11,QNimbus,4,simulation
6444,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.74,,D5,QNimbus,4,model
6445,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.8,0.8,,D11;D5,QNimbus,4,analysis
6446,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.91,0.86,,D20,QNimbus,4,optimization
6447,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.7,,D5;D20,QNimbus,4,design
6448,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.73,,D20;D11,QNimbus,4,prediction
6449,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.8,,D20;D5,QNimbus,4,simulation
6450,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.86,,D11;D10,QNimbus,4,model
6451,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.77,0.93,,D10,QNimbus,4,analysis
6452,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.85,,D5,QNimbus,4,optimization
6453,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.86,,D11;D20,QNimbus,4,design
6454,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.93,,D10,QNimbus,4,prediction
6455,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.84,,D20,QNimbus,4,simulation
6456,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.91,0.71,,D11;D10,QNimbus,4,model
6457,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.77,,D5;D10,QNimbus,4,analysis
6458,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.91,,D10,QNimbus,4,optimization
6459,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.76,,D10,QNimbus,4,design
6460,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.8,0.71,,D11,QNimbus,4,prediction
6461,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.93,0.8,,D11,QNimbus,4,simulation
6462,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.87,,D11,QNimbus,4,model
6463,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.92,,D11,QNimbus,4,analysis
6464,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.75,,D5;D20,QNimbus,4,optimization
6465,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.9,,D11,QNimbus,4,design
6466,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.73,0.79,,D11,QNimbus,4,prediction
6467,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.74,,D20,QNimbus,4,simulation
6468,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.81,,D5,QNimbus,4,model
6469,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.72,,D5;D20,QNimbus,4,analysis
6470,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.84,,D20,QNimbus,4,optimization
6471,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.79,0.86,,D5,QNimbus,4,design
6472,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.81,,D10,QNimbus,4,prediction
6473,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.7,,D5,QNimbus,4,simulation
6474,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.93,,D11,QNimbus,4,model
6475,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.72,,D20,QNimbus,4,analysis
6476,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.85,0.86,,D11,QNimbus,4,optimization
6477,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.91,,D5,QNimbus,4,design
6478,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.73,,D11,QNimbus,4,prediction
6479,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.79,,D10,QNimbus,4,simulation
6480,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.76,,D10,QNimbus,4,model
6481,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.71,0.87,,D10,QNimbus,4,analysis
6482,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.78,,D20,QNimbus,4,optimization
6483,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.77,,D5,QNimbus,4,design
6484,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.72,,D20,QNimbus,4,prediction
6485,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.75,,D10;D11,QNimbus,4,simulation
6486,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.72,0.87,,D20,QNimbus,4,model
6487,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.92,,D5,QNimbus,4,analysis
6488,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.8,,D10;D20,QNimbus,4,optimization
6489,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.75,,D11,QNimbus,4,design
6490,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.81,,D20,QNimbus,4,prediction
6491,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.77,0.78,,D10,QNimbus,4,simulation
6492,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.81,,D20,QNimbus,4,model
6493,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.93,,D20,QNimbus,4,analysis
6494,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.83,,D10;D11,QNimbus,4,optimization
6495,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.72,,D10,QNimbus,4,design
6496,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.74,0.79,,D11;D5,QNimbus,4,prediction
6497,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.68,,D11;D5,QNimbus,4,simulation
6498,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.74,,D5;D20,QNimbus,4,model
6499,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.75,,D10,QNimbus,4,analysis
6500,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.7,0.85,,D11,QNimbus,4,optimization
