id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
7375,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.76,0.73,,D20;D10,QStack,4,design
7376,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.91,0.93,,D10,QStack,4,prediction
7377,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.94,0.9,,D9;D20,QStack,4,simulation
7378,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.79,0.9,,D20;D5,QStack,4,model
7379,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.71,0.81,,D20,QStack,4,analysis
7380,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.84,0.78,,D9;D20,QStack,4,optimization
7381,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.79,0.83,,D20;D5,QStack,4,design
7382,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.87,0.87,,D10,QStack,4,prediction
7383,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.82,0.84,,D9,QStack,4,simulation
7384,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.76,0.72,,D20,QStack,4,model
7385,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.75,0.75,,D20;D5,QStack,4,analysis
7386,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.74,0.7,,D20,QStack,4,optimization
7387,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.86,0.84,,D10,QStack,4,design
7388,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.75,0.74,,D5;D20,QStack,4,prediction
7389,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.83,0.79,,D10;D9,QStack,4,simulation
7390,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.87,0.72,,D5,QStack,4,model
7391,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.78,0.7,,D9,QStack,4,analysis
7392,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.89,0.69,,D20;D10,QStack,4,optimization
7393,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.84,0.94,,D20,QStack,4,design
7394,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.8,0.9,,D5,QStack,4,prediction
7395,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.79,0.75,,D9,QStack,4,simulation
7396,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.92,0.85,,D20,QStack,4,model
7397,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.75,0.84,,D10;D5,QStack,4,analysis
7398,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.78,0.75,,D10,QStack,4,optimization
7399,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.84,0.92,,D20;D10,QStack,4,design
7400,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.88,0.91,,D20,QStack,4,prediction
7401,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.92,0.69,,D9,QStack,4,simulation
7402,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.9,0.87,,D5,QStack,4,model
7403,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.73,0.72,,D5,QStack,4,analysis
7404,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.8,0.71,,D9,QStack,4,optimization
7405,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.74,0.75,,D10;D20,QStack,4,design
7406,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.93,0.75,,D9,QStack,4,prediction
7407,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.78,0.9,,D20;D10,QStack,4,simulation
7408,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.74,0.86,,D9,QStack,4,model
7409,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.88,0.93,,D10;D5,QStack,4,analysis
7410,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.76,0.74,,D5,QStack,4,optimization
7411,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.91,0.73,,D10,QStack,4,design
7412,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.87,0.94,,D10;D5,QStack,4,prediction
7413,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.95,0.92,,D20,QStack,4,simulation
7414,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.87,0.7,,D9;D5,QStack,4,model
7415,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.91,0.85,,D5,QStack,4,analysis
7416,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.72,0.83,,D20;D5,QStack,4,optimization
7417,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.85,0.9,,D10,QStack,4,design
7418,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.76,0.75,,D9,QStack,4,prediction
7419,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.89,0.9,,D10;D5,QStack,4,simulation
7420,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.94,0.71,,D9,QStack,4,model
7421,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.88,0.84,,D5,QStack,4,analysis
7422,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.72,0.87,,D9,QStack,4,optimization
7423,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.72,0.74,,D10,QStack,4,design
7424,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.8,0.74,,D20;D9,QStack,4,prediction
7425,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.89,0.84,,D10,QStack,4,simulation
7426,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.87,0.78,,D10,QStack,4,model
7427,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.88,0.72,,D10,QStack,4,analysis
7428,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.82,0.8,,D5;D9,QStack,4,optimization
7429,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.93,0.93,,D9;D10,QStack,4,design
7430,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.71,0.93,,D5;D9,QStack,4,prediction
7431,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.8,0.74,,D9,QStack,4,simulation
7432,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.76,0.84,,D10;D20,QStack,4,model
7433,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.76,0.92,,D5;D20,QStack,4,analysis
7434,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.86,0.75,,D5,QStack,4,optimization
7435,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.79,0.78,,D20;D9,QStack,4,design
7436,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.7,0.78,,D5,QStack,4,prediction
7437,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.75,0.85,,D5;D9,QStack,4,simulation
7438,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.83,0.84,,D9;D5,QStack,4,model
7439,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.82,0.76,,D9;D5,QStack,4,analysis
7440,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.8,0.89,,D9;D5,QStack,4,optimization
7441,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.71,0.84,,D10;D20,QStack,4,design
7442,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.86,0.74,,D10;D9,QStack,4,prediction
7443,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.75,0.84,,D20,QStack,4,simulation
7444,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.9,0.9,,D10,QStack,4,model
7445,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.79,0.88,,D5,QStack,4,analysis
7446,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.78,0.69,,D5;D10,QStack,4,optimization
7447,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.77,0.79,,D5,QStack,4,design
7448,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.75,0.88,,D9,QStack,4,prediction
7449,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.84,0.87,,D20;D10,QStack,4,simulation
7450,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.85,0.84,,D9;D5,QStack,4,model
7451,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.81,0.81,,D10,QStack,4,analysis
7452,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.9,0.73,,D9,QStack,4,optimization
7453,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.77,0.68,,D10,QStack,4,design
7454,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.79,0.87,,D9,QStack,4,prediction
7455,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.79,0.92,,D9;D5,QStack,4,simulation
7456,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.83,0.77,,D20,QStack,4,model
7457,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.91,0.69,,D20;D5,QStack,4,analysis
7458,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.93,0.74,,D20;D5,QStack,4,optimization
7459,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.87,0.77,,D20;D9,QStack,4,design
7460,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.93,0.69,,D10,QStack,4,prediction
7461,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.82,0.72,,D10,QStack,4,simulation
7462,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.83,0.8,,D5;D9,QStack,4,model
7463,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.76,0.83,,D20;D10,QStack,4,analysis
7464,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.94,0.83,,D9,QStack,4,optimization
7465,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.8,0.73,,D10,QStack,4,design
7466,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.94,0.79,,D10;D9,QStack,4,prediction
7467,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.89,0.82,,D9,QStack,4,simulation
7468,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.89,0.8,,D9;D5,QStack,4,model
7469,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.72,0.71,,D10,QStack,4,analysis
7470,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.94,0.75,,D10,QStack,4,optimization
7471,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.75,0.71,,D20,QStack,4,design
7472,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.73,0.79,,D9;D5,QStack,4,prediction
7473,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.8,0.71,,D5;D9,QStack,4,simulation
7474,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.92,0.92,,D20,QStack,4,model
7475,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.87,0.73,,D20,QStack,4,analysis
7476,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.72,0.73,,D10,QStack,4,optimization
7477,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.74,0.76,,D10;D20,QStack,4,design
7478,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.89,0.86,,D9,QStack,4,prediction
7479,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.9,0.76,,D10,QStack,4,simulation
7480,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.86,0.84,,D5,QStack,4,model
7481,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.74,0.86,,D10;D20,QStack,4,analysis
7482,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.77,0.78,,D9;D10,QStack,4,optimization
7483,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.72,0.91,,D10;D20,QStack,4,design
7484,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.93,0.78,,D5,QStack,4,prediction
7485,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.79,0.88,,D20,QStack,4,simulation
7486,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.78,0.82,,D9,QStack,4,model
7487,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.86,0.72,,D5,QStack,4,analysis
7488,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.78,0.93,,D9,QStack,4,optimization
7489,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.73,0.72,,D20;D10,QStack,4,design
7490,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.76,0.9,,D10,QStack,4,prediction
7491,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.82,0.73,,D20;D10,QStack,4,simulation
7492,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.93,0.84,,D10;D5,QStack,4,model
7493,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.91,0.85,,D5;D9,QStack,4,analysis
7494,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.77,0.77,,D10,QStack,4,optimization
7495,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.86,0.83,,D5,QStack,4,design
7496,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.87,0.69,,D9;D5,QStack,4,prediction
7497,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.85,0.88,,D20,QStack,4,simulation
7498,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.91,0.93,,D9,QStack,4,model
7499,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.88,0.84,,D9;D10,QStack,4,analysis
7500,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.89,0.91,,D5,QStack,4,optimization
