Trial,Enterprise_Value
1276,3524947.9770302577
1277,3528374.349657272
1278,3541674.5332798613
1279,3542574.4506945927
1280,3544136.3923690654
1281,3544878.0689929165
1282,3545518.6203921135
1283,3545832.6485051923
1284,3547073.257209683
1285,3548914.608002635
1286,3552725.7898965133
1287,3555636.221583347
1288,3559712.5902818944
1289,3567587.8125286303
1290,3567818.6991923205
1291,3568778.160679357
1292,3579387.061796119
1293,3580054.952042237
1294,3580119.806779659
1295,3580793.732881898
1296,3582931.6569402814
1297,3584370.992200286
1298,3588186.6168309906
1299,3593826.867175096
1300,3595324.349353185
1301,3595853.378075469
1302,3599728.631310773
1303,3604905.77101128
1304,3605058.7611074187
1305,3607342.388781064
1306,3609499.33524927
1307,3611786.1639697487
1308,3616441.765682161
1309,3621373.1994689526
1310,3624109.6800565487
1311,3626030.172984859
1312,3628456.222746442
1313,3628534.957418361
1314,3630823.540374576
1315,3631369.0138767874
1316,3631867.528283192
1317,3631898.619942269
1318,3638599.213010997
1319,3642324.744889848
1320,3648226.2908989596
1321,3649438.1534921
1322,3649830.756077315
1323,3652693.949303449
1324,3654512.300434344
1325,3659415.8931223005
1326,3665607.6501634168
1327,3667760.026845468
1328,3668244.772142872
1329,3671031.1641949713
1330,3671559.6464908235
1331,3676777.5200596238
1332,3678742.5349413846
1333,3679209.4118670463
1334,3679719.120874985
1335,3679961.49347489
1336,3682705.1036572703
1337,3685909.406056051
1338,3686689.256764819
1339,3687530.5699356096
1340,3690564.579457408
1341,3691718.995093601
1342,3692954.0038415883
1343,3693431.489843454
1344,3693472.003263903
1345,3696855.588858852
1346,3698734.643895358
1347,3700048.7153856643
1348,3705015.905616094
1349,3711073.68971107
1350,3711355.349814768
1351,3712000.6723963013
1352,3714171.1787655065
1353,3714430.436653227
1354,3716324.8419109005
1355,3716590.740678383
1356,3717694.133986976
1357,3718654.345154889
1358,3718859.602160214
1359,3721655.7102072355
1360,3723355.6265350506
1361,3725535.149319238
1362,3727021.8563532825
1363,3731607.365180428
1364,3731943.6256478494
1365,3739487.7323646713
1366,3741721.7185537713
1367,3741749.6964949053
1368,3743988.617486438
1369,3744049.5793089727
1370,3744780.036570238
1371,3748023.26569829
1372,3754153.012924562
1373,3767572.5313901273
1374,3767850.180005859
1375,3772069.27464325
1376,3772754.42095345
1377,3775390.6380811334
1378,3776028.6414452875
1379,3780992.8093333296
1380,3783020.0326638636
1381,3785172.3416002775
1382,3788240.061979331
1383,3790053.8608129043
1384,3790790.64557262
1385,3791975.8252230994
1386,3793338.3902980257
1387,3793583.1199471317
1388,3794760.604702886
1389,3795614.091463183
1390,3795884.938462007
1391,3798874.8414094336
1392,3799734.494235763
1393,3804240.854152731
1394,3808854.433686656
1395,3809811.560151791
1396,3811422.8253775686
1397,3812866.901902363
1398,3814207.3024291373
1399,3816132.189773982
1400,3824943.7181359865
1401,3825086.786472194
1402,3825591.4701515436
1403,3829619.4333297745
1404,3834504.7049022485
1405,3835233.0919741336
1406,3839374.3931822213
1407,3840238.9351115855
1408,3840371.044832533
1409,3842754.628255654
1410,3845471.488118145
1411,3847964.082246552
1412,3848324.1742004133
1413,3849689.372463297
1414,3854421.6109880265
1415,3855292.132299505
1416,3855349.0282011274
1417,3856719.539390167
1418,3862986.844065196
1419,3864555.3500444684
1420,3866163.843562129
1421,3866357.0219501886
1422,3867018.2677847487
1423,3868227.4176058145
1424,3872486.876456886
1425,3872894.9496344817
1426,3873443.467709748
1427,3876934.732775863
1428,3882624.398672827
1429,3883636.862344261
1430,3885331.242636755
1431,3888491.3870286085
1432,3891122.915600946
1433,3892405.006314018
1434,3894032.227103726
1435,3894208.378879955
1436,3896194.254208056
1437,3896759.2367424155
1438,3898487.8491519545
1439,3898930.8857669877
1440,3902428.6302648303
1441,3908568.3996714684
1442,3909421.4327130844
1443,3919118.567307427
1444,3919582.7404735177
1445,3919801.493060218
1446,3921661.156394014
1447,3922064.598769341
1448,3923283.329355104
1449,3924961.935106259
1450,3925703.14829663
1451,3933152.254399561
1452,3937614.1654420774
1453,3940898.4462314304
1454,3941754.78396188
1455,3942583.3781349226
1456,3943433.9983441844
1457,3944443.692674854
1458,3945091.9185337247
1459,3947338.193157072
1460,3951726.04154923
1461,3952045.031048258
1462,3953488.3021411523
1463,3953649.418561156
1464,3955837.799398848
1465,3956316.3214775603
1466,3956374.687998397
1467,3961891.107658715
1468,3962209.9449771335
1469,3963467.0465364517
1470,3963666.1833641124
1471,3964748.671373499
1472,3964769.170021976
1473,3971321.1661654036
1474,3971799.291867337
1475,3975679.78598616
1476,3979889.7665410005
1477,3983064.0799212167
1478,3987500.281305271
1479,3989330.0902520423
1480,3990516.1801866824
1481,3991028.398932171
1482,3993103.0971405106
1483,3993534.629163183
1484,3995504.473341044
1485,3995772.371641503
1486,4000126.2134567085
1487,4001996.819938088
1488,4004613.9116784693
1489,4007221.732492155
1490,4009837.004370884
1491,4012016.867992871
1492,4013507.667884527
1493,4016510.3503701156
1494,4016715.5558544234
1495,4018793.5459667807
1496,4020949.58106557
1497,4025364.913888153
1498,4026042.9741664957
1499,4026305.110352164
1500,4026521.398275671
1501,4026672.279841229
1502,4027247.5081083295
1503,4035304.0504672145
1504,4035687.7158758473
1505,4037343.364571523
1506,4037625.1569265225
1507,4038650.765947144
1508,4040416.5620568194
1509,4041056.378059946
1510,4043152.2345870542
1511,4044109.0533101545
1512,4046452.9710530806
1513,4048130.2128910506
1514,4049642.1088545783
1515,4053060.744644208
1516,4054986.4360310957
1517,4056639.0385905076
1518,4056828.774194905
1519,4057123.2783154417
1520,4057226.9264357733
1521,4059610.7731404626
1522,4063740.5393175096
1523,4063980.0162725
1524,4064275.55556543
1525,4064428.926198139
1526,4064878.8055514274
1527,4070611.270297819
1528,4070699.4708769238
1529,4070916.0642846394
1530,4072161.3756164648
1531,4077741.951952704
1532,4078404.378769202
1533,4081996.675646781
1534,4082620.688813175
1535,4089054.2274784013
1536,4092633.8516442347
1537,4093143.77600189
1538,4093763.934947048
1539,4100802.7558316095
1540,4102239.343127917
1541,4103658.8609868526
1542,4104012.2845575265
1543,4104369.0821015574
1544,4106277.9240251477
1545,4107089.7110062265
1546,4112440.8200639533
1547,4114967.9170252807
1548,4121043.613834626
1549,4130098.6261191717
1550,4130100.5741538033
1551,4131619.1793285906
1552,4132714.5589726386
1553,4139924.644704184
1554,4144420.2742143557
1555,4151804.6545495205
1556,4153837.47929989
1557,4154024.762161103
1558,4155875.082263607
1559,4158307.5413784916
1560,4160887.2134056753
1561,4165078.6548853535
1562,4166910.0212176424
1563,4167419.52114785
1564,4179290.4268359332
1565,4181765.582034056
1566,4183175.506181624
1567,4189982.2988264607
1568,4191904.7025859784
1569,4192007.491522461
1570,4192933.5703875325
1571,4194571.40319439
1572,4196004.496516851
1573,4196578.825679611
1574,4196818.395459905
1575,4198225.011362209
1576,4199333.791268837
1577,4200604.446316535
1578,4201874.036964145
1579,4201972.812215513
1580,4202119.3666403415
1581,4202178.983221978
1582,4202310.061515359
1583,4202970.038548814
1584,4205098.856882878
1585,4206004.339794051
1586,4206431.894327158
1587,4206559.5509569775
1588,4206725.085062621
1589,4206851.719723242
1590,4209405.848093039
1591,4210758.5620006705
1592,4212962.439039474
1593,4214453.869569395
1594,4215124.9104656875
1595,4215457.798448336
1596,4216789.876117612
1597,4217694.821579425
1598,4218173.60150144
1599,4218350.604580178
1600,4218962.519847786
1601,4219474.96027562
1602,4219678.564925773
1603,4228230.180951766
1604,4232915.022031345
1605,4233266.946270477
1606,4237492.614206911
1607,4239307.587405047
1608,4239868.147146355
1609,4241078.106577941
1610,4241704.452502215
1611,4243057.720783202
1612,4248866.703186368
1613,4251254.405468801
1614,4251968.2934317095
1615,4254926.687719069
1616,4261334.068772896
1617,4262928.862094666
1618,4264342.164654119
1619,4266610.221765852
1620,4267427.091297591
1621,4269430.870391967
1622,4269915.460997869
1623,4271062.8296546545
1624,4274736.339187607
1625,4275853.5465063695
1626,4276214.209397643
1627,4283301.82764019
1628,4286533.956193616
1629,4295259.684288356
1630,4305684.761707861
1631,4305756.391760195
1632,4306161.979948007
1633,4306916.050644059
1634,4309071.638877313
1635,4313124.950823866
1636,4314267.774701613
1637,4314739.5552891595
1638,4317083.583137328
1639,4317453.291801723
1640,4319456.203762305
1641,4322786.765290894
1642,4322807.897742416
1643,4328729.462546009
1644,4328785.252531018
1645,4334998.801566113
1646,4335199.476124697
1647,4335756.174707317
1648,4339366.31389907
1649,4342780.586461654
1650,4345042.978060156
1651,4345347.720022197
1652,4350395.178765176
1653,4354874.845335351
1654,4355370.462731298
1655,4357770.071061283
1656,4358128.63642755
1657,4362923.18964508
1658,4362977.495293537
1659,4365181.724905089
1660,4367718.54032132
1661,4368526.524917831
1662,4374660.484270812
1663,4375324.834182334
1664,4376723.134417968
1665,4380651.234867189
1666,4383120.073649032
1667,4383150.989546765
1668,4384752.047139196
1669,4385219.486614212
1670,4388928.714424677
1671,4390697.94269855
1672,4391111.247167962
1673,4399039.134617019
1674,4401404.316365298
1675,4402146.00486321
1676,4407705.815572117
1677,4410082.0305570755
1678,4414132.598313684
1679,4415813.056117818
1680,4417320.391176188
1681,4422380.406561637
1682,4424355.507336455
1683,4424576.639175918
1684,4424576.732691784
1685,4429161.679054726
1686,4431529.991946267
1687,4433524.505174315
1688,4434526.218515707
1689,4438710.486309835
1690,4444994.7761159
1691,4445461.928408885
1692,4447146.015529641
1693,4448212.08703848
1694,4454117.788376674
1695,4456038.568925304
1696,4456958.342462685
1697,4457149.488237789
1698,4466411.77730331
1699,4467751.14103484
1700,4467814.6483572405
1701,4467975.728373251
1702,4470320.1157208495
1703,4472117.396001434
1704,4474701.091882717
1705,4476053.855057774
1706,4477620.414601844
1707,4481150.020215549
1708,4481868.4606747255
1709,4489384.925514999
1710,4489387.619164227
1711,4490433.816630827
1712,4492059.447764959
1713,4492456.882185896
1714,4496127.942667391
1715,4506662.8652772615
1716,4506964.977689155
1717,4512723.252031668
1718,4513926.129640429
1719,4514365.465829827
1720,4517806.680192455
1721,4519384.348823461
1722,4519421.124264453
1723,4520807.21913031
1724,4521262.600685427
1725,4521852.016727883
1726,4523138.021662915
1727,4526796.6322504915
1728,4531029.823412492
1729,4532059.122181361
1730,4534784.754907794
1731,4535467.277899048
1732,4537338.616960589
1733,4537401.131748444
1734,4538188.292218211
1735,4538463.211363442
1736,4540967.731302498
1737,4541800.77825178
1738,4545755.282807044
1739,4546527.364951701
1740,4550375.421856395
1741,4552703.874237967
1742,4552871.859085666
1743,4554798.295751109
1744,4556197.097599462
1745,4556692.033372044
1746,4556697.122104038
1747,4562946.394976657
1748,4566533.077799895
1749,4571282.922743628
1750,4571764.573309392
1751,4572768.534604323
1752,4573249.27114575
1753,4573804.16524012
1754,4577518.692022077
1755,4580300.184881098
1756,4581135.330163107
1757,4582474.256584933
1758,4584541.599347386
1759,4588583.036829328
1760,4588672.227182686
1761,4589611.740756774
1762,4591925.3403947055
1763,4598577.028359879
1764,4599550.473614158
1765,4600621.187451176
1766,4601994.918895959
1767,4603846.2517059
1768,4606870.803833925
1769,4609372.954650581
1770,4609379.10831637
1771,4611453.744736527
1772,4611603.482335187
1773,4612696.898126382
1774,4614038.026044123
1775,4615485.397953752
1776,4633154.4299712675
1777,4636822.737993509
1778,4639707.454157219
1779,4641748.509126581
1780,4643109.119014115
1781,4644545.383873519
1782,4644740.392945512
1783,4646135.902649084
1784,4647975.602262963
1785,4650973.243170355
1786,4654978.508105407
1787,4655606.623241737
1788,4659293.464424702
1789,4662597.483006208
1790,4664331.654693797
1791,4665117.373556362
1792,4665431.106573087
1793,4665610.296026109
1794,4665684.6523612505
1795,4666713.553395204
1796,4668378.852984902
1797,4673869.980318137
1798,4674683.222407917
1799,4675034.750667738
1800,4676759.4078415055
1801,4680103.896632256
1802,4680231.115762428
1803,4683126.079142315
1804,4684377.390153546
1805,4685176.038743443
1806,4688522.112633377
1807,4689508.096896326
1808,4690590.062403272
1809,4691355.359421583
1810,4693838.789084176
1811,4694986.69209823
1812,4695898.198480947
1813,4697481.292575849
1814,4713375.805329548
1815,4714206.544344725
1816,4714885.64774666
1817,4714886.017409443
1818,4715229.371782624
1819,4719192.497975615
1820,4720431.040124279
1821,4720580.577503745
1822,4720620.547675423
1823,4724391.472954368
1824,4727748.913830152
1825,4728569.360529676
1826,4728850.877590029
1827,4729487.30344984
1828,4731245.04597904
1829,4731589.830042746
1830,4735574.503944935
1831,4738548.579202351
1832,4738780.418778067
1833,4741272.918333225
1834,4743671.486530135
1835,4746235.1980505455
1836,4747458.873543534
1837,4750698.805446887
1838,4753845.230229698
1839,4762134.475379785
1840,4768193.234176853
1841,4770906.966609299
1842,4772534.895731037
1843,4774362.519900807
1844,4774488.008091947
1845,4774572.076504261
1846,4778820.675425426
1847,4779835.770471273
1848,4784731.825412719
1849,4786889.7087989105
1850,4786959.581017879
1851,4786996.624474626
1852,4789650.345005056
1853,4792518.640961563
1854,4793254.556918528
1855,4795165.75057243
1856,4795471.882755751
1857,4797983.016561886
1858,4799579.086609274
1859,4800208.110755045
1860,4802030.628326867
1861,4803731.851357941
1862,4803740.564792763
1863,4807367.199325516
1864,4808264.7718602205
1865,4812952.114845279
1866,4813771.77596726
1867,4822104.152581869
1868,4826393.459893335
1869,4827381.249172658
1870,4829430.700101672
1871,4830049.390109701
1872,4833831.649101526
1873,4836841.276580674
1874,4842654.834842213
1875,4843122.663948406
1876,4851238.40298743
1877,4851280.044957666
1878,4852052.439361514
1879,4853718.965500623
1880,4857648.559765725
1881,4858019.773906881
1882,4863447.098042854
1883,4864713.922582223
1884,4865614.703320345
1885,4867417.3570937505
1886,4868094.6211977545
1887,4871101.347364441
1888,4874291.765134041
1889,4875241.406901528
1890,4876795.870097421
1891,4877558.480203722
1892,4879763.822347658
1893,4880780.90850177
1894,4881843.366968709
1895,4881966.640435903
1896,4883546.13906626
1897,4885493.572104231
1898,4889131.980626946
1899,4892346.760126357
1900,4892750.86483827
1901,4894096.904218706
1902,4894411.24395944
1903,4895133.380513287
1904,4898051.105870584
1905,4901545.5905114645
1906,4902524.189241506
1907,4912752.280889857
1908,4914356.997161233
1909,4914688.964796116
1910,4914991.988653464
1911,4915968.259860812
1912,4919253.47913965
1913,4919409.2537210025
1914,4922025.699626874
1915,4926171.242826646
1916,4929565.946954047
1917,4929791.923877303
1918,4931968.072480013
1919,4933895.043221531
1920,4937095.114914622
1921,4939597.025563389
1922,4940526.983666335
1923,4941844.327354636
1924,4942492.944251271
1925,4943956.333568098
1926,4956935.198889696
1927,4958280.709847026
1928,4958305.935908176
1929,4958874.293486588
1930,4959234.127019258
1931,4959737.8901332
1932,4964038.4274782445
1933,4964079.468735751
1934,4965498.796221428
1935,4967638.603910553
1936,4968084.374812195
1937,4969443.194272468
1938,4969646.552539308
1939,4973998.735906344
1940,4974996.10348816
1941,4979609.271630204
1942,4982747.898617066
1943,4988826.090895644
1944,4989377.628878276
1945,4992670.674423658
1946,4992986.8603271395
1947,4993007.69500563
1948,4993519.635442764
1949,4994539.118391648
1950,4994956.300857325
1951,4999645.837005502
1952,5001273.017244572
1953,5003532.33073063
1954,5003963.040893071
1955,5008525.261322783
1956,5009593.832337198
1957,5009994.371223982
